,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
568,,OCASPS,call,,american,2023-07-21,BATO,100,160.0,O:AAPL230721C00160000,AAPL
569,,OCASPS,call,,american,2023-07-21,BATO,100,165.0,O:AAPL230721C00165000,AAPL
570,,OCASPS,call,,american,2023-07-21,BATO,100,170.0,O:AAPL230721C00170000,AAPL
571,,OCASPS,call,,american,2023-07-21,BATO,100,175.0,O:AAPL230721C00175000,AAPL
572,,OCASPS,call,,american,2023-07-21,BATO,100,180.0,O:AAPL230721C00180000,AAPL
573,,OCASPS,call,,american,2023-07-21,BATO,100,185.0,O:AAPL230721C00185000,AAPL
574,,OCASPS,call,,american,2023-07-21,BATO,100,190.0,O:AAPL230721C00190000,AAPL
575,,OCASPS,call,,american,2023-07-21,BATO,100,195.0,O:AAPL230721C00195000,AAPL
576,,OCASPS,call,,american,2023-07-21,BATO,100,200.0,O:AAPL230721C00200000,AAPL
577,,OCASPS,call,,american,2023-07-21,BATO,100,205.0,O:AAPL230721C00205000,AAPL
578,,OCASPS,call,,american,2023-07-21,BATO,100,210.0,O:AAPL230721C00210000,AAPL
579,,OCASPS,call,,american,2023-07-21,BATO,100,215.0,O:AAPL230721C00215000,AAPL
580,,OCASPS,call,,american,2023-07-21,BATO,100,220.0,O:AAPL230721C00220000,AAPL
581,,OCASPS,call,,american,2023-07-21,BATO,100,225.0,O:AAPL230721C00225000,AAPL
582,,OCASPS,call,,american,2023-07-21,BATO,100,230.0,O:AAPL230721C00230000,AAPL
583,,OCASPS,call,,american,2023-07-21,BATO,100,235.0,O:AAPL230721C00235000,AAPL
584,,OCASPS,call,,american,2023-07-21,BATO,100,240.0,O:AAPL230721C00240000,AAPL
585,,OCASPS,call,,american,2023-07-21,BATO,100,245.0,O:AAPL230721C00245000,AAPL
586,,OCASPS,call,,american,2023-07-21,BATO,100,250.0,O:AAPL230721C00250000,AAPL
587,,OCASPS,call,,american,2023-07-21,BATO,100,260.0,O:AAPL230721C00260000,AAPL
588,,OCASPS,call,,american,2023-07-21,BATO,100,270.0,O:AAPL230721C00270000,AAPL
589,,OCASPS,call,,american,2023-07-21,BATO,100,280.0,O:AAPL230721C00280000,AAPL
590,,OPASPS,put,,american,2023-07-21,BATO,100,50.0,O:AAPL230721P00050000,AAPL
591,,OPASPS,put,,american,2023-07-21,BATO,100,55.0,O:AAPL230721P00055000,AAPL
592,,OPASPS,put,,american,2023-07-21,BATO,100,60.0,O:AAPL230721P00060000,AAPL
593,,OPASPS,put,,american,2023-07-21,BATO,100,65.0,O:AAPL230721P00065000,AAPL
594,,OPASPS,put,,american,2023-07-21,BATO,100,70.0,O:AAPL230721P00070000,AAPL
595,,OPASPS,put,,american,2023-07-21,BATO,100,75.0,O:AAPL230721P00075000,AAPL
596,,OPASPS,put,,american,2023-07-21,BATO,100,80.0,O:AAPL230721P00080000,AAPL
597,,OPASPS,put,,american,2023-07-21,BATO,100,85.0,O:AAPL230721P00085000,AAPL
598,,OPASPS,put,,american,2023-07-21,BATO,100,90.0,O:AAPL230721P00090000,AAPL
599,,OPASPS,put,,american,2023-07-21,BATO,100,95.0,O:AAPL230721P00095000,AAPL
600,,OPASPS,put,,american,2023-07-21,BATO,100,100.0,O:AAPL230721P00100000,AAPL
601,,OPASPS,put,,american,2023-07-21,BATO,100,105.0,O:AAPL230721P00105000,AAPL
602,,OPASPS,put,,american,2023-07-21,BATO,100,110.0,O:AAPL230721P00110000,AAPL
603,,OPASPS,put,,american,2023-07-21,BATO,100,115.0,O:AAPL230721P00115000,AAPL
604,,OPASPS,put,,american,2023-07-21,BATO,100,120.0,O:AAPL230721P00120000,AAPL
605,,OPASPS,put,,american,2023-07-21,BATO,100,125.0,O:AAPL230721P00125000,AAPL
606,,OPASPS,put,,american,2023-07-21,BATO,100,130.0,O:AAPL230721P00130000,AAPL
607,,OPASPS,put,,american,2023-07-21,BATO,100,135.0,O:AAPL230721P00135000,AAPL
608,,OPASPS,put,,american,2023-07-21,BATO,100,140.0,O:AAPL230721P00140000,AAPL
609,,OPASPS,put,,american,2023-07-21,BATO,100,145.0,O:AAPL230721P00145000,AAPL
610,,OPASPS,put,,american,2023-07-21,BATO,100,150.0,O:AAPL230721P00150000,AAPL
611,,OPASPS,put,,american,2023-07-21,BATO,100,155.0,O:AAPL230721P00155000,AAPL
612,,OPASPS,put,,american,2023-07-21,BATO,100,160.0,O:AAPL230721P00160000,AAPL
613,,OPASPS,put,,american,2023-07-21,BATO,100,165.0,O:AAPL230721P00165000,AAPL
614,,OPASPS,put,,american,2023-07-21,BATO,100,170.0,O:AAPL230721P00170000,AAPL
615,,OPASPS,put,,american,2023-07-21,BATO,100,175.0,O:AAPL230721P00175000,AAPL
616,,OPASPS,put,,american,2023-07-21,BATO,100,180.0,O:AAPL230721P00180000,AAPL
617,,OPASPS,put,,american,2023-07-21,BATO,100,185.0,O:AAPL230721P00185000,AAPL
618,,OPASPS,put,,american,2023-07-21,BATO,100,190.0,O:AAPL230721P00190000,AAPL
619,,OPASPS,put,,american,2023-07-21,BATO,100,195.0,O:AAPL230721P00195000,AAPL
620,,OPASPS,put,,american,2023-07-21,BATO,100,200.0,O:AAPL230721P00200000,AAPL
621,,OPASPS,put,,american,2023-07-21,BATO,100,205.0,O:AAPL230721P00205000,AAPL
622,,OPASPS,put,,american,2023-07-21,BATO,100,210.0,O:AAPL230721P00210000,AAPL
623,,OPASPS,put,,american,2023-07-21,BATO,100,215.0,O:AAPL230721P00215000,AAPL
624,,OPASPS,put,,american,2023-07-21,BATO,100,220.0,O:AAPL230721P00220000,AAPL
625,,OPASPS,put,,american,2023-07-21,BATO,100,225.0,O:AAPL230721P00225000,AAPL
626,,OPASPS,put,,american,2023-07-21,BATO,100,230.0,O:AAPL230721P00230000,AAPL
627,,OPASPS,put,,american,2023-07-21,BATO,100,235.0,O:AAPL230721P00235000,AAPL
628,,OPASPS,put,,american,2023-07-21,BATO,100,240.0,O:AAPL230721P00240000,AAPL
629,,OPASPS,put,,american,2023-07-21,BATO,100,245.0,O:AAPL230721P00245000,AAPL
630,,OPASPS,put,,american,2023-07-21,BATO,100,250.0,O:AAPL230721P00250000,AAPL
631,,OPASPS,put,,american,2023-07-21,BATO,100,260.0,O:AAPL230721P00260000,AAPL
632,,OPASPS,put,,american,2023-07-21,BATO,100,270.0,O:AAPL230721P00270000,AAPL
633,,OPASPS,put,,american,2023-07-21,BATO,100,280.0,O:AAPL230721P00280000,AAPL
634,,OCASPS,call,,american,2023-08-18,BATO,100,50.0,O:AAPL230818C00050000,AAPL
635,,OCASPS,call,,american,2023-08-18,BATO,100,55.0,O:AAPL230818C00055000,AAPL
636,,OCASPS,call,,american,2023-08-18,BATO,100,60.0,O:AAPL230818C00060000,AAPL
637,,OCASPS,call,,american,2023-08-18,BATO,100,65.0,O:AAPL230818C00065000,AAPL
638,,OCASPS,call,,american,2023-08-18,BATO,100,70.0,O:AAPL230818C00070000,AAPL
639,,OCASPS,call,,american,2023-08-18,BATO,100,75.0,O:AAPL230818C00075000,AAPL
640,,OCASPS,call,,american,2023-08-18,BATO,100,80.0,O:AAPL230818C00080000,AAPL
641,,OCASPS,call,,american,2023-08-18,BATO,100,85.0,O:AAPL230818C00085000,AAPL
642,,OCASPS,call,,american,2023-08-18,BATO,100,90.0,O:AAPL230818C00090000,AAPL
643,,OCASPS,call,,american,2023-08-18,BATO,100,95.0,O:AAPL230818C00095000,AAPL
644,,OCASPS,call,,american,2023-08-18,BATO,100,100.0,O:AAPL230818C00100000,AAPL
645,,OCASPS,call,,american,2023-08-18,BATO,100,105.0,O:AAPL230818C00105000,AAPL
646,,OCASPS,call,,american,2023-08-18,BATO,100,110.0,O:AAPL230818C00110000,AAPL
647,,OCASPS,call,,american,2023-08-18,BATO,100,115.0,O:AAPL230818C00115000,AAPL
648,,OCASPS,call,,american,2023-08-18,BATO,100,120.0,O:AAPL230818C00120000,AAPL
649,,OCASPS,call,,american,2023-08-18,BATO,100,125.0,O:AAPL230818C00125000,AAPL
650,,OCASPS,call,,american,2023-08-18,BATO,100,130.0,O:AAPL230818C00130000,AAPL
651,,OCASPS,call,,american,2023-08-18,BATO,100,135.0,O:AAPL230818C00135000,AAPL
652,,OCASPS,call,,american,2023-08-18,BATO,100,140.0,O:AAPL230818C00140000,AAPL
653,,OCASPS,call,,american,2023-08-18,BATO,100,145.0,O:AAPL230818C00145000,AAPL
654,,OCASPS,call,,american,2023-08-18,BATO,100,150.0,O:AAPL230818C00150000,AAPL
655,,OCASPS,call,,american,2023-08-18,BATO,100,155.0,O:AAPL230818C00155000,AAPL
656,,OCASPS,call,,american,2023-08-18,BATO,100,160.0,O:AAPL230818C00160000,AAPL
657,,OCASPS,call,,american,2023-08-18,BATO,100,165.0,O:AAPL230818C00165000,AAPL
658,,OCASPS,call,,american,2023-08-18,BATO,100,170.0,O:AAPL230818C00170000,AAPL
659,,OCASPS,call,,american,2023-08-18,BATO,100,175.0,O:AAPL230818C00175000,AAPL
660,,OCASPS,call,,american,2023-08-18,BATO,100,180.0,O:AAPL230818C00180000,AAPL
661,,OCASPS,call,,american,2023-08-18,BATO,100,185.0,O:AAPL230818C00185000,AAPL
662,,OCASPS,call,,american,2023-08-18,BATO,100,190.0,O:AAPL230818C00190000,AAPL
663,,OCASPS,call,,american,2023-08-18,BATO,100,195.0,O:AAPL230818C00195000,AAPL
664,,OCASPS,call,,american,2023-08-18,BATO,100,200.0,O:AAPL230818C00200000,AAPL
665,,OCASPS,call,,american,2023-08-18,BATO,100,205.0,O:AAPL230818C00205000,AAPL
666,,OCASPS,call,,american,2023-08-18,BATO,100,210.0,O:AAPL230818C00210000,AAPL
667,,OCASPS,call,,american,2023-08-18,BATO,100,215.0,O:AAPL230818C00215000,AAPL
668,,OCASPS,call,,american,2023-08-18,BATO,100,220.0,O:AAPL230818C00220000,AAPL
669,,OCASPS,call,,american,2023-08-18,BATO,100,225.0,O:AAPL230818C00225000,AAPL
670,,OCASPS,call,,american,2023-08-18,BATO,100,230.0,O:AAPL230818C00230000,AAPL
671,,OCASPS,call,,american,2023-08-18,BATO,100,235.0,O:AAPL230818C00235000,AAPL
672,,OCASPS,call,,american,2023-08-18,BATO,100,240.0,O:AAPL230818C00240000,AAPL
673,,OCASPS,call,,american,2023-08-18,BATO,100,245.0,O:AAPL230818C00245000,AAPL
674,,OCASPS,call,,american,2023-08-18,BATO,100,250.0,O:AAPL230818C00250000,AAPL
675,,OCASPS,call,,american,2023-08-18,BATO,100,255.0,O:AAPL230818C00255000,AAPL
676,,OCASPS,call,,american,2023-08-18,BATO,100,260.0,O:AAPL230818C00260000,AAPL
677,,OPASPS,put,,american,2023-08-18,BATO,100,50.0,O:AAPL230818P00050000,AAPL
678,,OPASPS,put,,american,2023-08-18,BATO,100,55.0,O:AAPL230818P00055000,AAPL
679,,OPASPS,put,,american,2023-08-18,BATO,100,60.0,O:AAPL230818P00060000,AAPL
680,,OPASPS,put,,american,2023-08-18,BATO,100,65.0,O:AAPL230818P00065000,AAPL
681,,OPASPS,put,,american,2023-08-18,BATO,100,70.0,O:AAPL230818P00070000,AAPL
682,,OPASPS,put,,american,2023-08-18,BATO,100,75.0,O:AAPL230818P00075000,AAPL
683,,OPASPS,put,,american,2023-08-18,BATO,100,80.0,O:AAPL230818P00080000,AAPL
684,,OPASPS,put,,american,2023-08-18,BATO,100,85.0,O:AAPL230818P00085000,AAPL
685,,OPASPS,put,,american,2023-08-18,BATO,100,90.0,O:AAPL230818P00090000,AAPL
686,,OPASPS,put,,american,2023-08-18,BATO,100,95.0,O:AAPL230818P00095000,AAPL
687,,OPASPS,put,,american,2023-08-18,BATO,100,100.0,O:AAPL230818P00100000,AAPL
688,,OPASPS,put,,american,2023-08-18,BATO,100,105.0,O:AAPL230818P00105000,AAPL
689,,OPASPS,put,,american,2023-08-18,BATO,100,110.0,O:AAPL230818P00110000,AAPL
690,,OPASPS,put,,american,2023-08-18,BATO,100,115.0,O:AAPL230818P00115000,AAPL
691,,OPASPS,put,,american,2023-08-18,BATO,100,120.0,O:AAPL230818P00120000,AAPL
692,,OPASPS,put,,american,2023-08-18,BATO,100,125.0,O:AAPL230818P00125000,AAPL
693,,OPASPS,put,,american,2023-08-18,BATO,100,130.0,O:AAPL230818P00130000,AAPL
694,,OPASPS,put,,american,2023-08-18,BATO,100,135.0,O:AAPL230818P00135000,AAPL
695,,OPASPS,put,,american,2023-08-18,BATO,100,140.0,O:AAPL230818P00140000,AAPL
696,,OPASPS,put,,american,2023-08-18,BATO,100,145.0,O:AAPL230818P00145000,AAPL
697,,OPASPS,put,,american,2023-08-18,BATO,100,150.0,O:AAPL230818P00150000,AAPL
698,,OPASPS,put,,american,2023-08-18,BATO,100,155.0,O:AAPL230818P00155000,AAPL
699,,OPASPS,put,,american,2023-08-18,BATO,100,160.0,O:AAPL230818P00160000,AAPL
700,,OPASPS,put,,american,2023-08-18,BATO,100,165.0,O:AAPL230818P00165000,AAPL
701,,OPASPS,put,,american,2023-08-18,BATO,100,170.0,O:AAPL230818P00170000,AAPL
702,,OPASPS,put,,american,2023-08-18,BATO,100,175.0,O:AAPL230818P00175000,AAPL
703,,OPASPS,put,,american,2023-08-18,BATO,100,180.0,O:AAPL230818P00180000,AAPL
704,,OPASPS,put,,american,2023-08-18,BATO,100,185.0,O:AAPL230818P00185000,AAPL
705,,OPASPS,put,,american,2023-08-18,BATO,100,190.0,O:AAPL230818P00190000,AAPL
706,,OPASPS,put,,american,2023-08-18,BATO,100,195.0,O:AAPL230818P00195000,AAPL
707,,OPASPS,put,,american,2023-08-18,BATO,100,200.0,O:AAPL230818P00200000,AAPL
708,,OPASPS,put,,american,2023-08-18,BATO,100,205.0,O:AAPL230818P00205000,AAPL
709,,OPASPS,put,,american,2023-08-18,BATO,100,210.0,O:AAPL230818P00210000,AAPL
710,,OPASPS,put,,american,2023-08-18,BATO,100,215.0,O:AAPL230818P00215000,AAPL
711,,OPASPS,put,,american,2023-08-18,BATO,100,220.0,O:AAPL230818P00220000,AAPL
712,,OPASPS,put,,american,2023-08-18,BATO,100,225.0,O:AAPL230818P00225000,AAPL
713,,OPASPS,put,,american,2023-08-18,BATO,100,230.0,O:AAPL230818P00230000,AAPL
714,,OPASPS,put,,american,2023-08-18,BATO,100,235.0,O:AAPL230818P00235000,AAPL
715,,OPASPS,put,,american,2023-08-18,BATO,100,240.0,O:AAPL230818P00240000,AAPL
716,,OPASPS,put,,american,2023-08-18,BATO,100,245.0,O:AAPL230818P00245000,AAPL
717,,OPASPS,put,,american,2023-08-18,BATO,100,250.0,O:AAPL230818P00250000,AAPL
718,,OPASPS,put,,american,2023-08-18,BATO,100,255.0,O:AAPL230818P00255000,AAPL
719,,OPASPS,put,,american,2023-08-18,BATO,100,260.0,O:AAPL230818P00260000,AAPL
720,,OCASPS,call,,american,2023-09-15,BATO,100,65.0,O:AAPL230915C00065000,AAPL
721,,OCASPS,call,,american,2023-09-15,BATO,100,70.0,O:AAPL230915C00070000,AAPL
722,,OCASPS,call,,american,2023-09-15,BATO,100,75.0,O:AAPL230915C00075000,AAPL
723,,OCASPS,call,,american,2023-09-15,BATO,100,80.0,O:AAPL230915C00080000,AAPL
724,,OCASPS,call,,american,2023-09-15,BATO,100,85.0,O:AAPL230915C00085000,AAPL
725,,OCASPS,call,,american,2023-09-15,BATO,100,90.0,O:AAPL230915C00090000,AAPL
726,,OCASPS,call,,american,2023-09-15,BATO,100,95.0,O:AAPL230915C00095000,AAPL
727,,OCASPS,call,,american,2023-09-15,BATO,100,100.0,O:AAPL230915C00100000,AAPL
728,,OCASPS,call,,american,2023-09-15,BATO,100,105.0,O:AAPL230915C00105000,AAPL
729,,OCASPS,call,,american,2023-09-15,BATO,100,110.0,O:AAPL230915C00110000,AAPL
730,,OCASPS,call,,american,2023-09-15,BATO,100,115.0,O:AAPL230915C00115000,AAPL
731,,OCASPS,call,,american,2023-09-15,BATO,100,120.0,O:AAPL230915C00120000,AAPL
732,,OCASPS,call,,american,2023-09-15,BATO,100,125.0,O:AAPL230915C00125000,AAPL
733,,OCASPS,call,,american,2023-09-15,BATO,100,130.0,O:AAPL230915C00130000,AAPL
734,,OCASPS,call,,american,2023-09-15,BATO,100,135.0,O:AAPL230915C00135000,AAPL
735,,OCASPS,call,,american,2023-09-15,BATO,100,140.0,O:AAPL230915C00140000,AAPL
736,,OCASPS,call,,american,2023-09-15,BATO,100,145.0,O:AAPL230915C00145000,AAPL
737,,OCASPS,call,,american,2023-09-15,BATO,100,150.0,O:AAPL230915C00150000,AAPL
738,,OCASPS,call,,american,2023-09-15,BATO,100,155.0,O:AAPL230915C00155000,AAPL
739,,OCASPS,call,,american,2023-09-15,BATO,100,160.0,O:AAPL230915C00160000,AAPL
740,,OCASPS,call,,american,2023-09-15,BATO,100,165.0,O:AAPL230915C00165000,AAPL
741,,OCASPS,call,,american,2023-09-15,BATO,100,170.0,O:AAPL230915C00170000,AAPL
742,,OCASPS,call,,american,2023-09-15,BATO,100,175.0,O:AAPL230915C00175000,AAPL
743,,OCASPS,call,,american,2023-09-15,BATO,100,180.0,O:AAPL230915C00180000,AAPL
744,,OCASPS,call,,american,2023-09-15,BATO,100,185.0,O:AAPL230915C00185000,AAPL
745,,OCASPS,call,,american,2023-09-15,BATO,100,190.0,O:AAPL230915C00190000,AAPL
746,,OCASPS,call,,american,2023-09-15,BATO,100,195.0,O:AAPL230915C00195000,AAPL
747,,OCASPS,call,,american,2023-09-15,BATO,100,200.0,O:AAPL230915C00200000,AAPL
748,,OCASPS,call,,american,2023-09-15,BATO,100,205.0,O:AAPL230915C00205000,AAPL
749,,OCASPS,call,,american,2023-09-15,BATO,100,210.0,O:AAPL230915C00210000,AAPL
750,,OCASPS,call,,american,2023-09-15,BATO,100,220.0,O:AAPL230915C00220000,AAPL
751,,OCASPS,call,,american,2023-09-15,BATO,100,230.0,O:AAPL230915C00230000,AAPL
752,,OCASPS,call,,american,2023-09-15,BATO,100,240.0,O:AAPL230915C00240000,AAPL
753,,OCASPS,call,,american,2023-09-15,BATO,100,250.0,O:AAPL230915C00250000,AAPL
754,,OCASPS,call,,american,2023-09-15,BATO,100,260.0,O:AAPL230915C00260000,AAPL
755,,OCASPS,call,,american,2023-09-15,BATO,100,270.0,O:AAPL230915C00270000,AAPL
756,,OCASPS,call,,american,2023-09-15,BATO,100,280.0,O:AAPL230915C00280000,AAPL
757,,OCASPS,call,,american,2023-09-15,BATO,100,290.0,O:AAPL230915C00290000,AAPL
758,,OCASPS,call,,american,2023-09-15,BATO,100,300.0,O:AAPL230915C00300000,AAPL
759,,OPASPS,put,,american,2023-09-15,BATO,100,65.0,O:AAPL230915P00065000,AAPL
760,,OPASPS,put,,american,2023-09-15,BATO,100,70.0,O:AAPL230915P00070000,AAPL
761,,OPASPS,put,,american,2023-09-15,BATO,100,75.0,O:AAPL230915P00075000,AAPL
762,,OPASPS,put,,american,2023-09-15,BATO,100,80.0,O:AAPL230915P00080000,AAPL
763,,OPASPS,put,,american,2023-09-15,BATO,100,85.0,O:AAPL230915P00085000,AAPL
764,,OPASPS,put,,american,2023-09-15,BATO,100,90.0,O:AAPL230915P00090000,AAPL
765,,OPASPS,put,,american,2023-09-15,BATO,100,95.0,O:AAPL230915P00095000,AAPL
766,,OPASPS,put,,american,2023-09-15,BATO,100,100.0,O:AAPL230915P00100000,AAPL
767,,OPASPS,put,,american,2023-09-15,BATO,100,105.0,O:AAPL230915P00105000,AAPL
768,,OPASPS,put,,american,2023-09-15,BATO,100,110.0,O:AAPL230915P00110000,AAPL
769,,OPASPS,put,,american,2023-09-15,BATO,100,115.0,O:AAPL230915P00115000,AAPL
770,,OPASPS,put,,american,2023-09-15,BATO,100,120.0,O:AAPL230915P00120000,AAPL
771,,OPASPS,put,,american,2023-09-15,BATO,100,125.0,O:AAPL230915P00125000,AAPL
772,,OPASPS,put,,american,2023-09-15,BATO,100,130.0,O:AAPL230915P00130000,AAPL
773,,OPASPS,put,,american,2023-09-15,BATO,100,135.0,O:AAPL230915P00135000,AAPL
774,,OPASPS,put,,american,2023-09-15,BATO,100,140.0,O:AAPL230915P00140000,AAPL
775,,OPASPS,put,,american,2023-09-15,BATO,100,145.0,O:AAPL230915P00145000,AAPL
776,,OPASPS,put,,american,2023-09-15,BATO,100,150.0,O:AAPL230915P00150000,AAPL
777,,OPASPS,put,,american,2023-09-15,BATO,100,155.0,O:AAPL230915P00155000,AAPL
778,,OPASPS,put,,american,2023-09-15,BATO,100,160.0,O:AAPL230915P00160000,AAPL
779,,OPASPS,put,,american,2023-09-15,BATO,100,165.0,O:AAPL230915P00165000,AAPL
780,,OPASPS,put,,american,2023-09-15,BATO,100,170.0,O:AAPL230915P00170000,AAPL
781,,OPASPS,put,,american,2023-09-15,BATO,100,175.0,O:AAPL230915P00175000,AAPL
782,,OPASPS,put,,american,2023-09-15,BATO,100,180.0,O:AAPL230915P00180000,AAPL
783,,OPASPS,put,,american,2023-09-15,BATO,100,185.0,O:AAPL230915P00185000,AAPL
784,,OPASPS,put,,american,2023-09-15,BATO,100,190.0,O:AAPL230915P00190000,AAPL
785,,OPASPS,put,,american,2023-09-15,BATO,100,195.0,O:AAPL230915P00195000,AAPL
786,,OPASPS,put,,american,2023-09-15,BATO,100,200.0,O:AAPL230915P00200000,AAPL
787,,OPASPS,put,,american,2023-09-15,BATO,100,205.0,O:AAPL230915P00205000,AAPL
788,,OPASPS,put,,american,2023-09-15,BATO,100,210.0,O:AAPL230915P00210000,AAPL
789,,OPASPS,put,,american,2023-09-15,BATO,100,220.0,O:AAPL230915P00220000,AAPL
790,,OPASPS,put,,american,2023-09-15,BATO,100,230.0,O:AAPL230915P00230000,AAPL
791,,OPASPS,put,,american,2023-09-15,BATO,100,240.0,O:AAPL230915P00240000,AAPL
792,,OPASPS,put,,american,2023-09-15,BATO,100,250.0,O:AAPL230915P00250000,AAPL
793,,OPASPS,put,,american,2023-09-15,BATO,100,260.0,O:AAPL230915P00260000,AAPL
794,,OPASPS,put,,american,2023-09-15,BATO,100,270.0,O:AAPL230915P00270000,AAPL
795,,OPASPS,put,,american,2023-09-15,BATO,100,280.0,O:AAPL230915P00280000,AAPL
796,,OPASPS,put,,american,2023-09-15,BATO,100,290.0,O:AAPL230915P00290000,AAPL
797,,OPASPS,put,,american,2023-09-15,BATO,100,300.0,O:AAPL230915P00300000,AAPL
798,,OCASPS,call,,american,2023-10-20,BATO,100,55.0,O:AAPL231020C00055000,AAPL
799,,OCASPS,call,,american,2023-10-20,BATO,100,60.0,O:AAPL231020C00060000,AAPL
800,,OCASPS,call,,american,2023-10-20,BATO,100,65.0,O:AAPL231020C00065000,AAPL
801,,OCASPS,call,,american,2023-10-20,BATO,100,70.0,O:AAPL231020C00070000,AAPL
802,,OCASPS,call,,american,2023-10-20,BATO,100,75.0,O:AAPL231020C00075000,AAPL
803,,OCASPS,call,,american,2023-10-20,BATO,100,80.0,O:AAPL231020C00080000,AAPL
804,,OCASPS,call,,american,2023-10-20,BATO,100,85.0,O:AAPL231020C00085000,AAPL
805,,OCASPS,call,,american,2023-10-20,BATO,100,90.0,O:AAPL231020C00090000,AAPL
806,,OCASPS,call,,american,2023-10-20,BATO,100,95.0,O:AAPL231020C00095000,AAPL
807,,OCASPS,call,,american,2023-10-20,BATO,100,100.0,O:AAPL231020C00100000,AAPL
808,,OCASPS,call,,american,2023-10-20,BATO,100,105.0,O:AAPL231020C00105000,AAPL
809,,OCASPS,call,,american,2023-10-20,BATO,100,110.0,O:AAPL231020C00110000,AAPL
810,,OCASPS,call,,american,2023-10-20,BATO,100,115.0,O:AAPL231020C00115000,AAPL
811,,OCASPS,call,,american,2023-10-20,BATO,100,120.0,O:AAPL231020C00120000,AAPL
812,,OCASPS,call,,american,2023-10-20,BATO,100,125.0,O:AAPL231020C00125000,AAPL
813,,OCASPS,call,,american,2023-10-20,BATO,100,130.0,O:AAPL231020C00130000,AAPL
814,,OCASPS,call,,american,2023-10-20,BATO,100,135.0,O:AAPL231020C00135000,AAPL
815,,OCASPS,call,,american,2023-10-20,BATO,100,140.0,O:AAPL231020C00140000,AAPL
816,,OCASPS,call,,american,2023-10-20,BATO,100,145.0,O:AAPL231020C00145000,AAPL
817,,OCASPS,call,,american,2023-10-20,BATO,100,150.0,O:AAPL231020C00150000,AAPL
818,,OCASPS,call,,american,2023-10-20,BATO,100,155.0,O:AAPL231020C00155000,AAPL
819,,OCASPS,call,,american,2023-10-20,BATO,100,160.0,O:AAPL231020C00160000,AAPL
820,,OCASPS,call,,american,2023-10-20,BATO,100,165.0,O:AAPL231020C00165000,AAPL
821,,OCASPS,call,,american,2023-10-20,BATO,100,170.0,O:AAPL231020C00170000,AAPL
822,,OCASPS,call,,american,2023-10-20,BATO,100,175.0,O:AAPL231020C00175000,AAPL
823,,OCASPS,call,,american,2023-10-20,BATO,100,180.0,O:AAPL231020C00180000,AAPL
824,,OCASPS,call,,american,2023-10-20,BATO,100,185.0,O:AAPL231020C00185000,AAPL
825,,OCASPS,call,,american,2023-10-20,BATO,100,190.0,O:AAPL231020C00190000,AAPL
826,,OCASPS,call,,american,2023-10-20,BATO,100,195.0,O:AAPL231020C00195000,AAPL
827,,OCASPS,call,,american,2023-10-20,BATO,100,200.0,O:AAPL231020C00200000,AAPL
828,,OCASPS,call,,american,2023-10-20,BATO,100,205.0,O:AAPL231020C00205000,AAPL
829,,OCASPS,call,,american,2023-10-20,BATO,100,210.0,O:AAPL231020C00210000,AAPL
830,,OCASPS,call,,american,2023-10-20,BATO,100,215.0,O:AAPL231020C00215000,AAPL
831,,OCASPS,call,,american,2023-10-20,BATO,100,220.0,O:AAPL231020C00220000,AAPL
832,,OCASPS,call,,american,2023-10-20,BATO,100,225.0,O:AAPL231020C00225000,AAPL
833,,OCASPS,call,,american,2023-10-20,BATO,100,230.0,O:AAPL231020C00230000,AAPL
834,,OCASPS,call,,american,2023-10-20,BATO,100,235.0,O:AAPL231020C00235000,AAPL
835,,OCASPS,call,,american,2023-10-20,BATO,100,240.0,O:AAPL231020C00240000,AAPL
836,,OCASPS,call,,american,2023-10-20,BATO,100,245.0,O:AAPL231020C00245000,AAPL
837,,OCASPS,call,,american,2023-10-20,BATO,100,250.0,O:AAPL231020C00250000,AAPL
838,,OCASPS,call,,american,2023-10-20,BATO,100,255.0,O:AAPL231020C00255000,AAPL
839,,OCASPS,call,,american,2023-10-20,BATO,100,260.0,O:AAPL231020C00260000,AAPL
840,,OCASPS,call,,american,2023-10-20,BATO,100,265.0,O:AAPL231020C00265000,AAPL
841,,OCASPS,call,,american,2023-10-20,BATO,100,270.0,O:AAPL231020C00270000,AAPL
842,,OCASPS,call,,american,2023-10-20,BATO,100,275.0,O:AAPL231020C00275000,AAPL
843,,OCASPS,call,,american,2023-10-20,BATO,100,280.0,O:AAPL231020C00280000,AAPL
844,,OCASPS,call,,american,2023-10-20,BATO,100,285.0,O:AAPL231020C00285000,AAPL
845,,OCASPS,call,,american,2023-10-20,BATO,100,290.0,O:AAPL231020C00290000,AAPL
846,,OCASPS,call,,american,2023-10-20,BATO,100,295.0,O:AAPL231020C00295000,AAPL
847,,OPASPS,put,,american,2023-10-20,BATO,100,55.0,O:AAPL231020P00055000,AAPL
848,,OPASPS,put,,american,2023-10-20,BATO,100,60.0,O:AAPL231020P00060000,AAPL
849,,OPASPS,put,,american,2023-10-20,BATO,100,65.0,O:AAPL231020P00065000,AAPL
850,,OPASPS,put,,american,2023-10-20,BATO,100,70.0,O:AAPL231020P00070000,AAPL
851,,OPASPS,put,,american,2023-10-20,BATO,100,75.0,O:AAPL231020P00075000,AAPL
